Gender_Male / Weight (kg),Weight (kg),Gender_Male - Height (m),Gender_Male + Weight (kg),Fat_Percentage + Height (m),Gender_Male - Weight (kg),Fat_Percentage - Height (m),Height (m) - Weight (kg),Weight (kg) / Gender_Male,Height (m) - Workout_Type_Strength,Height (m) / Weight (kg),Gender_Male * Weight (kg),Height (m) * Weight (kg),Fat_Percentage * Height (m),Height (m) + Water_Intake (liters),Weight (kg) - Workout_Type_Yoga,Height (m) / Fat_Percentage,Height (m) - Workout_Type_HIIT,Height (m) + Session_Duration (hours),Weight (kg) + Workout_Type_HIIT,BMI
-0.0,-3.500427495682431,1.2026703756465698,-3.500427495682431,-4.931631792594526,3.500427495682431,-2.5262910413013864,2.297757120035861,0.0,-1.2026703756465698,0.3435781421354941,-0.0,4.20986045115597,4.484711428092363,-1.7681069406387133,-3.500427495682431,0.3225215391557791,-1.2026703756465698,-2.9725316448461037,-3.500427495682431,26.57
-0.28665270103978624,-3.4885420453833578,0.49706873925857786,-2.4885420453833578,-3.43956685414354,4.488542045383358,-4.445429375626384,3.99147330612478,-3.4885420453833578,0.5029312607414221,-0.14416660432887365,-3.4885420453833578,-1.7544968490341115,-1.982805547389774,-0.06250530425072143,-3.4885420453833578,-0.127566645838738,0.5029312607414221,-0.01961011560005066,-3.4885420453833578,21.88
-0.0,-3.477900490873925,1.35772506986366,-3.477900490873925,-5.1232981953698005,3.477900490873925,-2.40784805564248,2.120175421010265,0.0,-1.35772506986366,0.39038640508155875,-0.0,4.722032686950658,5.112613034904545,-2.2559223364926315,-3.477900490873925,0.36056266194038256,-1.35772506986366,-2.9790958756277104,-3.477900490873925,31.05
-0.2873025703312909,-3.480651074046751,0.7296507805842134,-2.480651074046751,-3.675209188984918,4.480651074046751,-4.215907627816492,3.7510002934625373,-3.480651074046751,0.2703492194157866,-0.07767202562521364,-3.480651074046751,-0.9409913009272584,-1.066678635870524,0.5368144085157138,-4.480651074046751,-0.06851988779083114,0.2703492194157866,-0.22249406423858947,-3.480651074046751,23.7
-0.0,-3.5940407411018223,0.6599789458867553,-3.5940407411018223,-4.50587503770584,3.5940407411018223,-3.1859171459323297,2.934061795215067,0.0,-0.6599789458867553,0.18363145924840743,-0.0,2.3719912197864335,2.538210448668752,-1.8909369141525554,-3.5940407411018223,0.17160602630181548,-1.6599789458867553,-1.4498031564120986,-2.5940407411018223,15.02
-0.28986513092476834,-3.449880283322316,0.5745960863671231,-2.449880283322316,-3.856338650748622,4.449880283322316,-4.707146478014376,3.875284196955193,-3.449880283322316,0.4254039136328769,-0.1233097611211027,-3.449880283322316,-1.4675925740902114,-1.82147004405636,1.8565315584617037,-3.449880283322316,-0.09935298706925572,-0.5745960863671231,1.2392767082107545,-2.449880283322316,27.93
-0.2886681043939199,-3.4641859796030263,0.5745960863671231,-2.4641859796030263,-3.8680578479999026,4.464185979603027,-4.718865675265657,3.889589893235903,-3.4641859796030263,0.4254039136328769,-0.12280054135015737,-3.4641859796030263,-1.473678273275269,-1.8264554364316905,1.8565315584617037,-4.464185979603027,-0.09908179861629841,0.4254039136328769,1.387767171646238,-3.4641859796030263,25.56
-0.2873598135673343,-3.4799577142879774,1.8925609872123892,-2.4799577142879774,-5.005179351455674,4.479957714287977,-3.2200573770308965,2.587396727075588,-3.4799577142879774,-0.8925609872123891,0.256486158882828,-3.4799577142879774,3.106074492922246,3.6707627072167877,0.704947008434852,-3.4799577142879774,0.21702985985100484,-0.8925609872123891,-0.5835557683151549,-3.4799577142879774,28.43
-0.0,-3.4818152938683165,-0.2703492194157866,-3.4818152938683165,-3.687347044524591,3.4818152938683165,-4.228045483356165,3.752164513284103,0.0,-0.7296507805842134,-0.07764605431307274,-0.0,-0.941306046847247,-1.0699600956410562,-0.9606087488500135,-3.4818152938683165,-0.06830974420119355,0.2703492194157866,0.1338830480065703,-3.4818152938683165,23.53
-0.2938798986219559,-3.40275059535933,-0.12315003760978338,-2.40275059535933,-2.9310252763232416,4.40275059535933,-5.177325351542809,4.525900632969114,-3.40275059535933,1.1231500376097834,-0.3300712191900091,-3.40275059535933,-3.821799459154544,-4.553447156320533,2.0551366299833678,-3.40275059535933,-0.27703538960188584,0.12315003760978338,1.2836647930715341,-2.40275059535933,34.63
-0.0,-3.5034391312010125,0.1172875161269392,-3.5034391312010125,-4.086956224197133,3.5034391312010125,-3.852381191943254,3.3861516150740734,0.0,-0.1172875161269392,0.03347782328581,-0.0,0.41090967360048863,0.4655925826163887,-1.514625835211153,-3.5034391312010125,0.0295459205168678,-1.117287516126939,-0.5210365217200252,-2.5034391312010125,22.02
-0.28896786531607555,-3.460592404993515,-0.743368814478143,-2.460592404993515,-2.5211340820046297,4.460592404993514,-6.007871710960916,5.203961219471658,-3.460592404993515,1.743368814478143,-0.5037775647783663,-3.460592404993515,-6.03308887848561,-7.434601358979778,3.1744964593069698,-4.460592404993514,-0.40880938688446394,1.743368814478143,3.685769131165694,-3.460592404993515,21.78
-0.0,-3.5772246186157632,-0.1928218723072414,-3.5772246186157632,-3.8342229989687104,3.5772246186157632,-4.219866743583193,3.7700464909230047,0.0,0.1928218723072414,-0.053902646007690576,-0.0,-0.6897671486250491,-0.776502331944703,-1.370896797595387,-3.5772246186157632,-0.04788172927562802,0.1928218723072414,0.5909213692657651,-3.5772246186157632,14.3
-0.2868337135429275,-3.4863405268793133,-0.5883141202610529,-2.4863405268793133,-2.5386402195797606,4.486340526879314,-5.715268460101867,5.074654647140366,-3.4863405268793133,1.588314120261053,-0.4555820373871458,-3.4863405268793133,-5.537403886880772,-6.554899851641796,2.0211596601793946,-4.486340526879314,-0.38486350695179194,1.588314120261053,2.0755078952808668,-3.4863405268793133,19.06
-0.2819699375529473,-3.5464773609499542,-0.12315003760978338,-2.5464773609499542,-2.8728511690559646,4.546477360949954,-5.119151244275532,4.669627398559737,-3.5464773609499542,1.1231500376097834,-0.316694545967421,-3.5464773609499542,-3.9832261813331864,-4.488108905555375,2.387897331620196,-3.5464773609499542,-0.2810684931066216,1.1231500376097834,1.6697399980037906,-3.5464773609499542,14.61
-0.0,-3.574901555891975,0.9700883343209342,-3.574901555891975,-4.684119104778983,3.574901555891975,-2.743942436137114,2.6048132215710407,0.0,-0.9700883343209342,0.27136085264280435,-0.0,3.467970295716562,3.602937923730344,-2.03466595176832,-3.574901555891975,0.26119555660043553,-0.9700883343209342,-1.4926297106624071,-3.574901555891975,17.3
-0.29455971185234814,-3.3948974002977805,0.9622328219098489,-2.3948974002977805,-4.077266719375816,4.394897400297781,-4.152801075556118,3.4326645783879317,-3.3948974002977805,0.0377671780901511,-0.011124689095711224,-3.3948974002977805,-0.12821569471483726,-0.15541321805260574,0.8033734196453213,-4.394897400297781,-0.009177853459094975,0.0377671780901511,-1.6429998130480925,-3.3948974002977805,43.4
-0.0,-3.4674728079356387,1.0476156814294797,-3.4674728079356387,-5.032017125330544,3.4674728079356387,-2.936785762471584,2.419857126506159,0.0,-2.0476156814294795,0.3021265744411643,-0.0,3.6325788885236854,4.174121433741016,-2.9440950529689367,-3.4674728079356387,0.26292924951954033,-1.0476156814294797,-0.649516184470956,-3.4674728079356387,31.41
-0.2851828954423447,-3.506521660245116,0.6521234334756683,-2.506521660245116,-3.662391077654073,4.506521660245117,-4.358144210702736,3.854398226769448,-3.506521660245116,0.3478765665243317,-0.09920844649795037,-3.506521660245116,-1.2198367156092702,-1.3950781389004037,1.4462435097163298,-3.506521660245116,-0.08674647115619191,-0.6521234334756683,0.5380894146731791,-2.506521660245116,20.2
-0.0,-3.500427495682431,1.5903071111892957,-3.500427495682431,-5.42943390838646,3.500427495682431,-2.2488196860078684,1.9101203844931351,0.0,-1.5903071111892957,0.4543179692054313,-0.0,5.566754738586307,6.105390646340035,-2.488504377818267,-4.50042749568243,0.41423667286798993,-1.5903071111892957,-1.1625095215436754,-3.500427495682431,28.35
-0.0,-3.4933187074007908,0.7375062929953005,-3.4933187074007908,-4.695202556935678,3.4933187074007908,-3.2201899709450776,2.75581241440549,0.0,-1.7375062929953005,0.21111909755982247,-0.0,2.576344530146292,2.918825900420018,-1.1365625071690297,-3.4933187074007908,0.18634737074568258,-0.7375062929953005,-0.9927648351529035,-3.4933187074007908,25.67
-0.0,-3.513209224193228,-0.2703492194157866,-3.513209224193228,-3.972106261894303,3.513209224193228,-4.512804700725876,3.7835584436090146,0.0,0.2703492194157866,-0.07695221154324207,-0.0,-0.9497933714049803,-1.1469445277784078,0.3704340576973002,-3.513209224193228,-0.06372470391422977,-0.7296507805842134,1.113920106680761,-2.513209224193228,19.69
-0.29226501569777935,-3.421552174530748,-0.04562269050123824,-2.421552174530748,-3.0952899200232027,4.421552174530747,-5.186535301025679,4.467174865031986,-3.421552174530748,1.0456226905012382,-0.30559893205329863,-3.421552174530748,-3.577652590423203,-4.329832184947072,1.8112289320564083,-3.421552174530748,-0.2525102045968586,1.0456226905012382,1.295231724024279,-3.421552174530748,30.76
-0.0,-3.503716388593327,0.2723422103440295,-3.503716388593327,-4.247935068344239,3.503716388593327,-3.7032506476561795,3.2313741782492977,0.0,-0.2723422103440295,0.07772952492121359,-0.0,0.9542098656881073,1.0827217463757144,-1.5033001786098295,-3.503716388593327,0.06850354653293705,-1.2723422103440294,-0.290016011004859,-2.503716388593327,22.51
-0.2908578161400417,-3.438105990311506,1.8925609872123892,-2.438105990311506,-5.012394514645384,4.438105990311506,-3.2272725402206057,2.5455450030991167,-3.438105990311506,-1.8925609872123892,0.2596083395123952,-3.438105990311506,3.0687192768532663,3.677202680396293,0.704947008434852,-3.438105990311506,0.21664977025625842,-0.8925609872123891,-1.1775176220570889,-3.438105990311506,36.8
-0.0,-3.563372618632435,0.8925609872123891,-3.563372618632435,-4.816480533055697,3.563372618632435,-3.031358558630919,2.6708116314200456,0.0,-1.8925609872123892,0.25048208052823273,-0.0,3.180527382292162,3.5023375035798923,-2.4562796571150174,-3.563372618632435,0.227466689055309,-0.8925609872123891,-1.5932909196764422,-3.563372618632435,18.09
-0.2888854330682953,-3.4615798705350107,1.8925609872123892,-2.4615798705350107,-5.197049738552863,4.461579870535011,-3.411927764128085,2.5690188833226215,-3.4615798705350107,-1.8925609872123892,0.2578478673307162,-3.4615798705350107,3.089671146559263,3.8420187293410777,0.5385666576164377,-3.4615798705350107,0.2073558647201561,-0.8925609872123891,0.9310469587267759,-3.4615798705350107,31.75
-0.0,-3.507375036899893,0.1948148632354843,-3.507375036899893,-3.9013190866290035,3.507375036899893,-3.5116893601580346,3.3125601736644086,0.0,-1.1948148632354842,0.055544349031940915,-0.0,0.6832887881292043,0.7220821133621533,-0.42749072659079923,-3.507375036899893,0.05256027013429922,-0.1948148632354843,-0.004602015086636907,-3.507375036899893,21.8
-0.293798590556117,-3.4036922985476163,-0.8208961615866881,-2.4036922985476163,-2.2385803286519526,4.403692298547616,-5.880372651825329,5.224588460134305,-3.4036922985476163,1.820896161586688,-0.5349767258232125,-3.4036922985476163,-6.197770241647526,-7.391885159126942,1.7546006490497874,-4.403692298547616,-0.44855442960814995,1.820896161586688,0.05103489238715442,-3.4036922985476163,31.32
-0.29274282830866694,-3.415967543176169,-0.04562269050123824,-2.415967543176169,-3.054760934029474,4.415967543176169,-5.146006315031951,4.461590233677407,-3.415967543176169,1.0456226905012382,-0.30609854376105033,-3.415967543176169,-3.5718131731607707,-4.287454157569022,2.6431306861484796,-3.415967543176169,-0.2550060643706013,1.0456226905012382,1.532816465521052,-3.415967543176169,31.94
-0.28919535746168135,-3.4578701704521686,0.7296507805842134,-2.4578701704521686,-4.017339312626168,4.457870170452169,-4.558037751457741,3.728219389867955,-3.4578701704521686,0.2703492194157866,-0.07818373914843493,-3.4578701704521686,-0.9348325014228768,-1.1591732477355623,1.7014768642446134,-3.4578701704521686,-0.06305243895293774,0.2703492194157866,1.4999953116130174,-3.4578701704521686,27.18
-0.0,-3.530018079241057,1.5127797640807503,-3.530018079241057,-5.746274584290896,3.530018079241057,-2.720715056129396,2.0172383151603066,0.0,-1.5127797640807503,0.42854731339109553,-0.0,5.34013991711507,6.404345295354584,-1.4126949257992367,-3.530018079241057,0.35733591945334126,-1.5127797640807503,0.42962055260680065,-3.530018079241057,23.79
-0.283814465632054,-3.5234285813198523,1.117287516126939,-2.5234285813198523,-4.089923473641329,4.523428581319852,-3.8553484413874504,3.406141065192913,-3.5234285813198523,-1.117287516126939,0.03328789371487817,-3.5234285813198523,0.4132541865536707,0.4659406039334275,1.1474597778834732,-3.5234285813198523,0.029523852016967597,-0.1172875161269392,-0.4319422436587358,-3.5234285813198523,19.73
-0.2897893947591799,-3.4507819060494525,-0.2782047318268721,-2.4507819060494525,-3.0020243858033715,4.4507819060494525,-5.558433849457115,4.728986637876325,-3.4507819060494525,1.278204731826872,-0.3704101756144291,-3.4507819060494525,-4.410805760814963,-5.471009111458135,2.709332376655699,-3.4507819060494525,-0.2986299790733054,1.278204731826872,2.7454355655208764,-3.4507819060494525,24.64
-0.29119519090542106,-3.4341226477356064,-0.4332594260439624,-2.4341226477356064,-2.4780680744949466,4.434122647735606,-5.344586926582871,4.867382073779568,-3.4341226477356064,0.4332594260439624,-0.41735825218386585,-3.4341226477356064,-4.921988655058108,-5.605947008492363,1.6997246151438896,-3.4341226477356064,-0.36643810211404837,1.4332594260439624,0.7028314008928126,-3.4341226477356064,26.84
-0.2882022701559933,-3.4697852985638757,-0.8208961615866881,-2.4697852985638757,-2.0904313389522207,4.469785298563876,-5.732223662125597,5.290681460150564,-3.4697852985638757,1.820896161586688,-0.524786407487618,-3.4697852985638757,-6.318118731684882,-7.1221212324397545,1.089079245776131,-3.4697852985638757,-0.4655442842195654,1.820896161586688,1.9220147316742453,-3.4697852985638757,20.38
-0.28640673320593596,-3.491538026380709,-1.0534782029123235,-2.491538026380709,-1.9763265150383011,4.491538026380709,-6.083282920862948,5.545016229293033,-3.491538026380709,2.0534782029123235,-0.5881299838057147,-3.491538026380709,-7.169797231812299,-8.275116150304852,1.6544219887385943,-3.491538026380709,-0.5095726335733284,2.0534782029123235,1.7685215680676238,-3.491538026380709,17.4
-0.2917882024780802,-3.427143357775482,-0.6658414673695978,-2.427143357775482,-2.4634654968078262,4.427143357775482,-5.795148431547021,5.09298482514508,-3.427143357775482,1.6658414673695978,-0.48607288737722243,-3.427143357775482,-5.70907752000268,-6.878770772424819,1.2667852531958685,-3.427143357775482,-0.40341914074713037,1.6658414673695978,0.43054586653780413,-3.427143357775482,27.23
-0.28963627023574756,-3.452606260901152,-0.04562269050123824,-2.452606260901152,-3.2666804711780983,4.4526062609011525,-5.357925852180575,4.498228951402391,-3.452606260901152,1.0456226905012382,-0.30285025615064604,-3.452606260901152,-3.6101234477648827,-4.509042034172144,2.476750335330065,-4.4526062609011525,-0.24247429999658054,1.0456226905012382,1.829797392392019,-3.452606260901152,25.15
-0.0,-3.496955897458198,-0.1928218723072414,-3.496955897458198,-3.5906737139927754,3.496955897458198,-3.9763174586072583,3.6897777697654393,0.0,-0.8071781276927585,-0.05513992110892682,-0.0,-0.6742895835237394,-0.7295407028165533,-0.039853991048073495,-3.496955897458198,-0.05096394799704449,0.1928218723072414,-0.1812290405987485,-3.496955897458198,21.81
-0.29414932262851246,-3.399633869845492,-1.0534782029123235,-2.399633869845492,-1.9596116040601315,4.399633869845492,-6.0665680098847785,5.453112072757816,-3.399633869845492,2.0534782029123235,-0.604029222419075,-3.399633869845492,-6.981074049610189,-8.24079244494756,1.9871826903754228,-3.399633869845492,-0.5116950533587743,1.0534782029123235,1.6794272900063336,-2.399633869845492,31.26
-0.0,-3.5105520763152347,1.5903071111892957,-3.5105520763152347,-5.5204607963140955,3.5105520763152347,-2.339846573935504,1.920244965125939,0.0,-1.5903071111892957,0.453007696971276,-0.0,5.582855931164465,6.250151353520785,-1.6566026237261964,-3.5105520763152347,0.4046424742137778,-2.5903071111892957,-2.5880179705243154,-2.5105520763152347,26.79
-0.2866120771972181,-3.4890365045988587,0.3420140450414876,-2.4890365045988587,-3.4920220303168126,4.489036504598859,-4.807993940233837,4.1470224595573715,-3.4890365045988587,-0.3420140450414876,-0.1885867213172544,-3.4890365045988587,-2.2957370163635904,-2.730646967276837,-0.24021131167045906,-3.4890365045988587,-0.15855052744310794,0.6579859549585124,0.4918216908621994,-3.4890365045988587,21.34
-0.0,-3.506521660245116,0.1172875161269392,-3.506521660245116,-4.30407059046363,3.506521660245116,-4.069495558209751,3.389234144118177,0.0,-1.117287516126939,0.03344839344832123,-0.0,0.41127121577546066,0.4910573873512607,-0.017202677845425604,-3.506521660245116,0.028013755201664225,-0.1172875161269392,1.7360185224993219,-3.506521660245116,21.65
-0.0,-3.4732290856062047,0.7375062929953005,-3.4732290856062047,-4.750596099967756,3.4732290856062047,-3.2755835139771543,2.735722792610904,0.0,-1.7375062929953005,0.21234023867060264,-0.0,2.561528307648889,2.9596789869974813,-2.301224962897929,-3.4732290856062047,0.18377517784773625,-0.7375062929953005,-1.2600476693367733,-3.4732290856062047,28.87
-0.0,-3.5726139343565007,0.7375062929953005,-3.5726139343565007,-4.484901290103155,3.5726139343565007,-3.009888704112554,2.8351076413612004,0.0,-0.7375062929953005,0.2064332465097828,-0.0,2.6348252590306185,2.7637273927061483,-1.635703559624272,-4.5726139343565,0.19680505886475522,-0.7375062929953005,-1.2600476693367733,-3.5726139343565007,16.86
-0.29098055377871657,-3.4366557730881047,1.7375062929953005,-2.4366557730881047,-4.707175001065494,4.436655773088105,-3.2321624150748924,2.699149480092804,-3.4366557730881047,-0.7375062929953005,0.2145999895510609,-3.4366557730881047,2.5345552595111065,2.9276556533082916,-1.1365625071690297,-3.4366557730881047,0.1857853506757319,-0.7375062929953005,-0.458199166785163,-3.4366557730881047,36.25
-0.0,-3.5677014006880685,1.745361805406386,-3.5677014006880685,-5.631010600387901,3.5677014006880685,-2.1402869895751286,1.8223395952816825,0.0,-1.745361805406386,0.48921185082074825,-0.0,6.226929757855819,6.781862995984085,-3.309080475309014,-4.567701400688069,0.4491815646490226,-1.745361805406386,-2.7430726647414057,-3.5677014006880685,20.4
-0.2900298542060394,-3.4479209139952625,1.3498695574525748,-2.4479209139952625,-4.646153060293578,4.4479209139952625,-3.9464139453884286,3.0980513565426877,-3.4479209139952625,-0.3498695574525747,0.10147261673910175,-3.4479209139952625,1.2063225643109994,1.5031388078297794,1.081258087376252,-3.4479209139952625,0.08143539811123182,-0.3498695574525747,1.2361536469898164,-3.4479209139952625,31.75
-0.0,-3.485856458051987,0.3498695574525747,-3.485856458051987,-4.086235047002406,3.485856458051987,-3.3864959320972563,3.1359869005994123,0.0,-1.3498695574525748,0.10036832028594014,-0.0,1.2195950563218483,1.307240540309872,-2.079968578173617,-3.485856458051987,0.0936390078623513,-0.3498695574525747,-0.011166245868243718,-3.485856458051987,25.23
-0.2878802607645318,-3.4736664380679363,-0.8208961615866881,-2.4736664380679363,-2.256806061899085,4.473666438067936,-5.898598385072462,5.294562599654625,-3.4736664380679363,0.8208961615866881,-0.5242000618227108,-3.4736664380679363,-6.325185883710408,-7.425072326838748,1.2554595965945445,-3.4736664380679363,-0.44654956683671654,1.820896161586688,0.0807329850742513,-3.4736664380679363,19.91
-0.0,-3.5250464787832603,1.35772506986366,-3.5250464787832603,-5.546576378901673,3.5250464787832603,-2.8311262391743526,2.1673214089196002,0.0,-1.35772506986366,0.3851651540016873,-0.0,4.786043976678651,5.68730843621212,-1.2576402315821464,-3.5250464787832603,0.3241282561007083,-1.35772506986366,-0.12807897766642928,-3.5250464787832603,23.81
-0.0,-3.507089964087655,0.6599789458867553,-3.507089964087655,-4.836262314945752,3.507089964087655,-3.516304423172241,2.8471110182009,0.0,-0.6599789458867553,0.1881842076037089,-0.0,2.314605537628589,2.7562590956359436,-0.5598941076052417,-3.507089964087655,0.1580302119287136,-0.6599789458867553,0.183591941378219,-3.507089964087655,23.46
-0.29296777297833804,-3.4133447164986976,1.8925609872123892,-2.4133447164986976,-4.997869911547319,4.413344716498697,-3.212747937122541,2.5207837292863084,-3.4133447164986976,-0.8925609872123891,0.26149160467096044,-3.4133447164986976,3.0466183298542697,3.6642385863162166,-0.7924761489308755,-3.4133447164986976,0.21741627820541815,-0.8925609872123891,-0.9399328805603153,-3.4133447164986976,43.4
-0.0,-3.528340815541785,-0.3478765665243317,-3.528340815541785,-3.863026558856448,3.528340815541785,-4.558779691905111,3.8762173820661165,0.0,0.3478765665243317,-0.0985949443976586,-0.0,-1.2274270884383365,-1.464874521224043,0.4479614048058453,-3.528340815541785,-0.0826132912979028,0.3478765665243317,1.9932959563409165,-3.528340815541785,17.94
-0.0,-3.4922981444053893,0.6599789458867553,-3.4922981444053893,-4.457628272899145,3.4922981444053893,-3.1376703811256337,2.832319198518634,0.0,-0.6599789458867553,0.1889812721013044,-0.0,2.3048432480669403,2.506368599689182,-2.556458317426212,-3.4922981444053893,0.17378617377659797,-0.6599789458867553,-0.44006800505081123,-3.4922981444053893,25.51
-0.2840707855698492,-3.520249356138431,-0.04562269050123824,-2.520249356138431,-3.047294527950858,4.5202493561384305,-5.138539908953335,4.565872046639669,-3.520249356138431,1.0456226905012382,-0.29703085910034605,-3.520249356138431,-3.6808526030007176,-4.279647113956726,2.143989633693236,-3.520249356138431,-0.2554712530679238,1.0456226905012382,0.5527794068468621,-3.520249356138431,16.97
-0.28063301456915385,-3.563372618632435,0.8847054748013038,-2.563372618632435,-4.039198035994203,4.563372618632435,-4.269787086391596,3.678667143831131,-3.563372618632435,-0.8847054748013038,-0.03235545016982939,-3.563372618632435,-0.41083735417126127,-0.47899024728425066,0.0489990126617956,-3.563372618632435,-0.02775177076393443,0.1152945251986962,-0.5557373145782601,-3.563372618632435,15.49
-0.28886887041356674,-3.461778344507401,-0.12315003760978338,-2.461778344507401,-3.1929133992438867,4.461778344507401,-5.439213474463454,4.584928382117185,-3.461778344507401,1.1231500376097834,-0.3244430826692931,-3.461778344507401,-3.888096477830221,-4.84758681142841,2.5542776824386104,-3.461778344507401,-0.2602255629561689,0.12315003760978338,2.055815202936048,-2.461778344507401,23.51
-0.0,-3.5365836975604714,0.039760169018394,-3.5365836975604714,-3.912322557873355,3.5365836975604714,-3.8328022198365668,3.4968235285420772,0.0,-1.039760169018394,0.011242535853405785,-0.0,0.14061516556270115,0.15397373511514886,-0.6051967340105375,-3.5365836975604714,0.01026714744036707,-0.039760169018394,-0.7107920087953503,-3.5365836975604714,18.19
-0.2847841064672955,-3.511431913827114,0.4195413921500327,-2.511431913827114,-3.4097634417304192,4.5114319138271135,-4.570680657430354,4.091890521677081,-3.511431913827114,0.5804586078499673,-0.1653053859778032,-3.511431913827114,-2.038240880260033,-2.3161587359116744,1.3460648494051375,-4.5114319138271135,-0.14547025219085452,0.5804586078499673,1.2458409389923615,-3.511431913827114,19.01
-0.2939001183774409,-3.4025164927485707,0.03190465660730679,-2.4025164927485707,-3.1493436093841614,4.402516492748571,-5.0855342961695476,4.370611836141264,-3.4025164927485707,0.9680953433926932,-0.28452333602376184,-3.4025164927485707,-3.2939603724467297,-3.9860734768869603,2.565603339039934,-4.402516492748571,-0.2351207521218492,0.9680953433926932,-0.6235773696842605,-3.4025164927485707,35.44
-0.29328502843563836,-3.409652396284698,-0.5107867731525075,-2.409652396284698,-2.4224685036100126,4.409652396284698,-5.444042049915027,4.920439169437206,-3.409652396284698,1.5107867731525075,-0.44309114172421943,-3.409652396284698,-5.151257741354674,-5.942310047565121,0.7789698573419503,-4.409652396284698,-0.3841059546981763,1.5107867731525075,1.8197919920497418,-3.409652396284698,31.3
-0.0,-3.487314259543115,1.1251430285380246,-3.487314259543115,-4.831647251931543,3.487314259543115,-2.5813611948554946,2.3621712310050906,0.0,-1.1251430285380246,0.3226388403221892,-0.0,3.923727327446179,4.170347387197963,-2.1897206459854104,-3.487314259543115,0.3035590844431552,-2.125143028538025,-1.8258729610020776,-2.487314259543115,28.28
-0.0,-3.511431913827114,-0.1928218723072414,-3.511431913827114,-3.823079717227803,3.511431913827114,-4.208723461842285,3.7042537861343554,0.0,-0.8071781276927585,-0.054912604612368694,-0.0,-0.6770808761035441,-0.7743536634957741,-0.5389950435033157,-3.511431913827114,-0.048014590997377024,0.1928218723072414,0.0860537935851218,-3.511431913827114,20.11
-0.0,-3.507375036899893,-0.4254039136328769,-3.507375036899893,-3.781585177258557,3.507375036899893,-4.632393004524311,3.9327789505327697,0.0,0.4254039136328769,-0.12128840205491224,-0.0,-1.4920510672754705,-1.7896696238760348,0.5254887519143905,-3.507375036899893,-0.1011183781184316,-0.5745960863671231,1.387767171646238,-2.507375036899893,19.88
-0.29062190952171146,-3.440896805219336,0.9622328219098489,-2.440896805219336,-3.910841194080072,4.440896805219336,-3.9863755502603744,3.4786639833094872,-3.440896805219336,0.0377671780901511,-0.010975969413806257,-3.440896805219336,-0.12995296243255064,-0.14912779560001446,1.6352751737373923,-3.440896805219336,-0.009564680649601523,0.0377671780901511,-0.7223589397480954,-3.440896805219336,31.31
-0.0,-3.5408954239300376,0.504924251669665,-3.5408954239300376,-4.284855809694847,3.5408954239300376,-3.275007306355516,3.0359711722603726,0.0,-1.504924251669665,0.14259790002757267,-0.0,1.7878839721684157,1.9085791132984156,-2.0686429215722937,-3.5408954239300376,0.13358026300705345,-0.504924251669665,-0.46320186695630117,-3.5408954239300376,19.09
-0.28784389045552045,-3.474105350707545,0.6521234334756683,-2.474105350707545,-3.6158266044452834,4.474105350707545,-4.311579737493947,3.8219819172318767,-3.474105350707545,0.3478765665243317,-0.10013414430667229,-3.474105350707545,-1.20855984114795,-1.3788794498385157,-0.5503207001046397,-3.474105350707545,-0.08776554437077913,-0.6521234334756683,0.6568817854215658,-2.474105350707545,24.35
-0.0,-3.56465795568928,1.745361805406386,-3.56465795568928,-5.6046732523257905,3.56465795568928,-2.113949641513018,1.8192961502828942,0.0,-2.745361805406386,0.48962953166958034,-0.0,6.221617845198079,6.7358947946207826,-2.8099394228537715,-3.56465795568928,0.45224694337627924,-1.745361805406386,-1.376960401134959,-3.56465795568928,20.71
-0.0,-3.471280051484155,-0.2703492194157866,-3.471280051484155,-3.548223404916861,3.471280051484155,-4.088921843748435,3.7416292708999412,0.0,-0.7296507805842134,-0.07788170801724802,-0.0,-0.9384578522923328,-1.0323481282708231,-0.4614676963947706,-3.471280051484155,-0.07079850143298876,0.2703492194157866,0.31207160412915047,-3.471280051484155,25.05
-0.28986513092476834,-3.449880283322316,0.03190465660730679,-2.449880283322316,-3.3442078182866433,4.449880283322316,-5.2803985050720295,4.417975626715009,-3.449880283322316,0.9680953433926932,-0.28061708346018155,-3.449880283322316,-3.3398130375465995,-4.174720610119354,2.39922298822152,-3.449880283322316,-0.22449612355539694,0.9680953433926932,1.9007605087189576,-3.449880283322316,25.86
-0.28752979063777656,-3.477900490873925,0.8071781276927585,-2.477900490873925,-3.858687228530339,4.477900490873925,-4.244330973144821,3.6707223631811665,-3.477900490873925,0.1928218723072414,-0.055442032574885204,-3.477900490873925,-0.6706152843485842,-0.7812195704933304,0.625667412225583,-3.477900490873925,-0.04759260500423874,-0.8071781276927585,-0.30002141134713467,-2.477900490873925,24.36
-0.28911466457253693,-3.458835273812639,-0.12315003760978338,-2.458835273812639,-2.9363264526288573,4.458835273812639,-5.1826265278484245,4.5819853114224225,-3.458835273812639,1.1231500376097834,-0.3247191463881848,-3.458835273812639,-3.8847909678687107,-4.5594011726875605,0.5577134726176398,-3.458835273812639,-0.2766736155044853,0.12315003760978338,1.2242686076973406,-2.458835273812639,23.94
